Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
130.0,2018-07-20,call,AAPL180720C00130000,46.11,47.35,48.55,0.0,0.0,2.0,93.0,0.1977619287109375,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-08 18:53:13,"{'contractSymbol': 'AAPL180720C00130000', 'strike': 130.0, 'currency': 'USD', 'lastPrice': 46.11, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 93, 'bid': 47.35, 'ask': 48.55, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1515437593, 'impliedVolatility': 0.1977619287109375, 'inTheMoney': True}"
130.0,2018-07-20,put,AAPL180720P00130000,0.75,0.65,0.73,0.0,0.0,1.0,198.0,0.28394270751953116,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-17 16:34:18,"{'contractSymbol': 'AAPL180720P00130000', 'strike': 130.0, 'currency': 'USD', 'lastPrice': 0.75, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 198, 'bid': 0.65, 'ask': 0.73, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1516206858, 'impliedVolatility': 0.28394270751953116, 'inTheMoney': False}"
130.0,2018-09-21,call,AAPL180921C00130000,50.07,49.75,50.15,0.77000046,1.5618671,4.0,340.0,0.2981027221679687,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 19:50:13,"{'contractSymbol': 'AAPL180921C00130000', 'strike': 130.0, 'currency': 'USD', 'lastPrice': 50.07, 'change': 0.77000046, 'percentChange': 1.5618671, 'volume': 4, 'openInterest': 340, 'bid': 49.75, 'ask': 50.15, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516391413, 'impliedVolatility': 0.2981027221679687, 'inTheMoney': True}"
130.0,2018-09-21,put,AAPL180921P00130000,1.23,1.15,1.24,-0.06999993,-5.3846107,18.0,3892.0,0.2758861474609374,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 18:58:45,"{'contractSymbol': 'AAPL180921P00130000', 'strike': 130.0, 'currency': 'USD', 'lastPrice': 1.23, 'change': -0.06999993, 'percentChange': -5.3846107, 'volume': 18, 'openInterest': 3892, 'bid': 1.15, 'ask': 1.24, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516388325, 'impliedVolatility': 0.2758861474609374, 'inTheMoney': False}"
130.0,2019-01-18,call,AAPL190118C00130000,51.5,50.8,52.7,-0.9000015,-1.7175602,107.0,8291.0,0.3242865423583984,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:50:30,"{'contractSymbol': 'AAPL190118C00130000', 'strike': 130.0, 'currency': 'USD', 'lastPrice': 51.5, 'change': -0.9000015, 'percentChange': -1.7175602, 'volume': 107, 'openInterest': 8291, 'bid': 50.8, 'ask': 52.7, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516395030, 'impliedVolatility': 0.3242865423583984, 'inTheMoney': True}"
130.0,2019-01-18,put,AAPL190118P00130000,2.35,2.33,2.4,0.049999952,2.173911,195.0,12463.0,0.27008786560058595,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:53:01,"{'contractSymbol': 'AAPL190118P00130000', 'strike': 130.0, 'currency': 'USD', 'lastPrice': 2.35, 'change': 0.049999952, 'percentChange': 2.173911, 'volume': 195, 'openInterest': 12463, 'bid': 2.33, 'ask': 2.4, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516395181, 'impliedVolatility': 0.27008786560058595, 'inTheMoney': False}"
130.0,2020-01-17,call,AAPL200117C00130000,56.0,54.05,57.5,-1.0,-1.754386,362.0,1316.0,0.31012652770996096,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 18:47:23,"{'contractSymbol': 'AAPL200117C00130000', 'strike': 130.0, 'currency': 'USD', 'lastPrice': 56.0, 'change': -1.0, 'percentChange': -1.754386, 'volume': 362, 'openInterest': 1316, 'bid': 54.05, 'ask': 57.5, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516387643, 'impliedVolatility': 0.31012652770996096, 'inTheMoney': True}"
130.0,2020-01-17,put,AAPL200117P00130000,5.3,4.9,5.35,0.1500001,2.9126232,32.0,7196.0,0.2498243963623047,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:42:30,"{'contractSymbol': 'AAPL200117P00130000', 'strike': 130.0, 'currency': 'USD', 'lastPrice': 5.3, 'change': 0.1500001, 'percentChange': 2.9126232, 'volume': 32, 'openInterest': 7196, 'bid': 4.9, 'ask': 5.35, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516394550, 'impliedVolatility': 0.2498243963623047, 'inTheMoney': False}"
135.0,2018-01-26,call,AAPL180126C00135000,44.19,42.25,44.45,0.0,0.0,1.0,1.0,1.505861845703125,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-20 04:58:22,"{'contractSymbol': 'AAPL180126C00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 44.19, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 1, 'bid': 42.25, 'ask': 44.45, 'contractSize': 'REGULAR', 'expiration': 1516924800, 'lastTradeDate': 1516424302, 'impliedVolatility': 1.505861845703125, 'inTheMoney': True}"
135.0,2018-02-16,call,AAPL180216C00135000,43.92,43.0,43.85,-1.1000023,-2.4433634,5.0,746.0,0.5835002587890624,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 18:19:00,"{'contractSymbol': 'AAPL180216C00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 43.92, 'change': -1.1000023, 'percentChange': -2.4433634, 'volume': 5, 'openInterest': 746, 'bid': 43.0, 'ask': 43.85, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1516385940, 'impliedVolatility': 0.5835002587890624, 'inTheMoney': True}"
135.0,2018-02-16,put,AAPL180216P00135000,0.13,0.12,0.13,0.009999998,8.333332,55.0,6309.0,0.48730981445312505,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-10 15:19:56,"{'contractSymbol': 'AAPL180216P00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 0.13, 'change': 0.009999998, 'percentChange': 8.333332, 'volume': 55, 'openInterest': 6309, 'bid': 0.12, 'ask': 0.13, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1515597596, 'impliedVolatility': 0.48730981445312505, 'inTheMoney': False}"
135.0,2018-04-20,call,AAPL180420C00135000,43.89,43.65,44.15,-0.90999985,-2.0312498,119.0,745.0,0.35816071533203125,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:04:16,"{'contractSymbol': 'AAPL180420C00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 43.89, 'change': -0.90999985, 'percentChange': -2.0312498, 'volume': 119, 'openInterest': 745, 'bid': 43.65, 'ask': 44.15, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1516392256, 'impliedVolatility': 0.35816071533203125, 'inTheMoney': True}"
135.0,2018-04-20,put,AAPL180420P00135000,0.27,0.26,0.3,-0.01999998,-6.896545,27.0,3450.0,0.30493859130859374,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:59:45,"{'contractSymbol': 'AAPL180420P00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 0.27, 'change': -0.01999998, 'percentChange': -6.896545, 'volume': 27, 'openInterest': 3450, 'bid': 0.26, 'ask': 0.3, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1516395585, 'impliedVolatility': 0.30493859130859374, 'inTheMoney': False}"
135.0,2018-06-15,call,AAPL180615C00135000,44.53,44.25,44.75,-0.670002,-1.4823052,1.0,2217.0,0.3254461987304687,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 19:24:38,"{'contractSymbol': 'AAPL180615C00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 44.53, 'change': -0.670002, 'percentChange': -1.4823052, 'volume': 1, 'openInterest': 2217, 'bid': 44.25, 'ask': 44.75, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516389878, 'impliedVolatility': 0.3254461987304687, 'inTheMoney': True}"
135.0,2018-06-15,put,AAPL180615P00135000,0.72,0.64,0.75,0.01000005,1.4084578,15.0,12015.0,0.2866282275390625,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 15:40:39,"{'contractSymbol': 'AAPL180615P00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 0.72, 'change': 0.01000005, 'percentChange': 1.4084578, 'volume': 15, 'openInterest': 12015, 'bid': 0.64, 'ask': 0.75, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516376439, 'impliedVolatility': 0.2866282275390625, 'inTheMoney': False}"
135.0,2018-07-20,call,AAPL180720C00135000,44.75,43.2,45.95,0.0,0.0,5.0,42.0,0.35156898437499995,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-17 20:01:27,"{'contractSymbol': 'AAPL180720C00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 44.75, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 42, 'bid': 43.2, 'ask': 45.95, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1516219287, 'impliedVolatility': 0.35156898437499995, 'inTheMoney': True}"
135.0,2018-07-20,put,AAPL180720P00135000,0.95,0.84,0.98,-0.060000002,-5.9405947,19.0,3134.0,0.2735668347167969,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 16:48:35,"{'contractSymbol': 'AAPL180720P00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 0.95, 'change': -0.060000002, 'percentChange': -5.9405947, 'volume': 19, 'openInterest': 3134, 'bid': 0.84, 'ask': 0.98, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1516380515, 'impliedVolatility': 0.2735668347167969, 'inTheMoney': False}"
135.0,2018-09-21,call,AAPL180921C00135000,45.9,45.4,45.75,-1.1099968,-2.361193,1.0,1224.0,0.29505099487304687,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 16:29:47,"{'contractSymbol': 'AAPL180921C00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 45.9, 'change': -1.1099968, 'percentChange': -2.361193, 'volume': 1, 'openInterest': 1224, 'bid': 45.4, 'ask': 45.75, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516379387, 'impliedVolatility': 0.29505099487304687, 'inTheMoney': True}"
135.0,2018-09-21,put,AAPL180921P00135000,1.64,1.54,1.66,0.059999943,3.7974644,21.0,5360.0,0.26935545104980463,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 18:42:41,"{'contractSymbol': 'AAPL180921P00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 1.64, 'change': 0.059999943, 'percentChange': 3.7974644, 'volume': 21, 'openInterest': 5360, 'bid': 1.54, 'ask': 1.66, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516387361, 'impliedVolatility': 0.26935545104980463, 'inTheMoney': False}"
135.0,2019-01-18,call,AAPL190118C00135000,47.4,46.15,48.4,-0.8999977,-1.8633494,17.0,6195.0,0.31415480773925775,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 19:50:27,"{'contractSymbol': 'AAPL190118C00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 47.4, 'change': -0.8999977, 'percentChange': -1.8633494, 'volume': 17, 'openInterest': 6195, 'bid': 46.15, 'ask': 48.4, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516391427, 'impliedVolatility': 0.31415480773925775, 'inTheMoney': True}"
135.0,2019-01-18,put,AAPL190118P00135000,3.05,2.97,3.05,0.07999992,2.6936,116.0,10181.0,0.2650219982910156,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:55:42,"{'contractSymbol': 'AAPL190118P00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 3.05, 'change': 0.07999992, 'percentChange': 2.6936, 'volume': 116, 'openInterest': 10181, 'bid': 2.97, 'ask': 3.05, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516395342, 'impliedVolatility': 0.2650219982910156, 'inTheMoney': False}"
135.0,2020-01-17,call,AAPL200117C00135000,51.9,50.05,53.3,-0.7199974,-1.3682961,13.0,423.0,0.2984078948974609,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:15:04,"{'contractSymbol': 'AAPL200117C00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 51.9, 'change': -0.7199974, 'percentChange': -1.3682961, 'volume': 13, 'openInterest': 423, 'bid': 50.05, 'ask': 53.3, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516392904, 'impliedVolatility': 0.2984078948974609, 'inTheMoney': True}"
135.0,2020-01-17,put,AAPL200117P00135000,6.3,5.95,6.5,-0.13999987,-2.173911,46.0,2480.0,0.24808491180419923,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 19:48:24,"{'contractSymbol': 'AAPL200117P00135000', 'strike': 135.0, 'currency': 'USD', 'lastPrice': 6.3, 'change': -0.13999987, 'percentChange': -2.173911, 'volume': 46, 'openInterest': 2480, 'bid': 5.95, 'ask': 6.5, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516391304, 'impliedVolatility': 0.24808491180419923, 'inTheMoney': False}"
140.0,2018-01-26,call,AAPL180126C00140000,38.67,37.25,39.45,0.0,0.0,2.0,0.0,1.3481477905273436,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-20 04:58:22,"{'contractSymbol': 'AAPL180126C00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 38.67, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 0, 'bid': 37.25, 'ask': 39.45, 'contractSize': 'REGULAR', 'expiration': 1516924800, 'lastTradeDate': 1516424302, 'impliedVolatility': 1.3481477905273436, 'inTheMoney': True}"
140.0,2018-02-16,call,AAPL180216C00140000,38.82,38.6,38.8,-0.5299988,-1.3468838,47.0,3449.0,0.50586431640625,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 19:19:35,"{'contractSymbol': 'AAPL180216C00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 38.82, 'change': -0.5299988, 'percentChange': -1.3468838, 'volume': 47, 'openInterest': 3449, 'bid': 38.6, 'ask': 38.8, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1516389575, 'impliedVolatility': 0.50586431640625, 'inTheMoney': True}"
140.0,2018-02-16,put,AAPL180216P00140000,0.11,0.1,0.11,0.009999998,9.999998,57.0,9718.0,0.42090422851562503,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:56:17,"{'contractSymbol': 'AAPL180216P00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 0.11, 'change': 0.009999998, 'percentChange': 9.999998, 'volume': 57, 'openInterest': 9718, 'bid': 0.1, 'ask': 0.11, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1516395377, 'impliedVolatility': 0.42090422851562503, 'inTheMoney': False}"
140.0,2018-04-20,call,AAPL180420C00140000,39.07,38.95,39.45,-0.9300003,-2.3250008,47.0,1784.0,0.3479069116210937,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:59:53,"{'contractSymbol': 'AAPL180420C00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 39.07, 'change': -0.9300003, 'percentChange': -2.3250008, 'volume': 47, 'openInterest': 1784, 'bid': 38.95, 'ask': 39.45, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1516395593, 'impliedVolatility': 0.3479069116210937, 'inTheMoney': True}"
140.0,2018-04-20,put,AAPL180420P00140000,0.38,0.39,0.42,-0.02000001,-5.000003,119.0,7356.0,0.2885813330078124,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:58:56,"{'contractSymbol': 'AAPL180420P00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 0.38, 'change': -0.02000001, 'percentChange': -5.000003, 'volume': 119, 'openInterest': 7356, 'bid': 0.39, 'ask': 0.42, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1516395536, 'impliedVolatility': 0.2885813330078124, 'inTheMoney': False}"
140.0,2018-06-15,call,AAPL180615C00140000,39.82,39.6,39.9,-1.2299995,-2.9963448,11.0,7749.0,0.30072720764160155,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 19:26:17,"{'contractSymbol': 'AAPL180615C00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 39.82, 'change': -1.2299995, 'percentChange': -2.9963448, 'volume': 11, 'openInterest': 7749, 'bid': 39.6, 'ask': 39.9, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516389977, 'impliedVolatility': 0.30072720764160155, 'inTheMoney': True}"
140.0,2018-06-15,put,AAPL180615P00140000,0.99,0.97,1.02,-0.01999998,-1.9801961,25.0,14303.0,0.27539787109374997,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:58:23,"{'contractSymbol': 'AAPL180615P00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 0.99, 'change': -0.01999998, 'percentChange': -1.9801961, 'volume': 25, 'openInterest': 14303, 'bid': 0.97, 'ask': 1.02, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516395503, 'impliedVolatility': 0.27539787109374997, 'inTheMoney': False}"
140.0,2018-07-20,call,AAPL180720C00140000,40.4,39.75,40.35,-0.9599991,-2.321081,73.0,197.0,0.2916330603027343,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 16:46:21,"{'contractSymbol': 'AAPL180720C00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 40.4, 'change': -0.9599991, 'percentChange': -2.321081, 'volume': 73, 'openInterest': 197, 'bid': 39.75, 'ask': 40.35, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1516380381, 'impliedVolatility': 0.2916330603027343, 'inTheMoney': True}"
140.0,2018-07-20,put,AAPL180720P00140000,1.32,1.25,1.34,0.05000007,3.9370134,25.0,495.0,0.26520510192871094,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:22:42,"{'contractSymbol': 'AAPL180720P00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 1.32, 'change': 0.05000007, 'percentChange': 3.9370134, 'volume': 25, 'openInterest': 495, 'bid': 1.25, 'ask': 1.34, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1516393362, 'impliedVolatility': 0.26520510192871094, 'inTheMoney': False}"
140.0,2018-09-21,call,AAPL180921C00140000,41.16,41.05,41.3,-0.7400017,-1.7661138,5.0,1799.0,0.2854075366210937,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:35:35,"{'contractSymbol': 'AAPL180921C00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 41.16, 'change': -0.7400017, 'percentChange': -1.7661138, 'volume': 5, 'openInterest': 1799, 'bid': 41.05, 'ask': 41.3, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516394135, 'impliedVolatility': 0.2854075366210937, 'inTheMoney': True}"
140.0,2018-09-21,put,AAPL180921P00140000,2.03,2.03,2.19,-0.089999914,-4.2452793,1.0,4197.0,0.2628857891845704,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 14:30:03,"{'contractSymbol': 'AAPL180921P00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 2.03, 'change': -0.089999914, 'percentChange': -4.2452793, 'volume': 1, 'openInterest': 4197, 'bid': 2.03, 'ask': 2.19, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516372203, 'impliedVolatility': 0.2628857891845704, 'inTheMoney': False}"
140.0,2019-01-18,call,AAPL190118C00140000,43.09,42.6,45.15,-1.3100014,-2.9504533,52.0,22873.0,0.3249579223632812,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:04:56,"{'contractSymbol': 'AAPL190118C00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 43.09, 'change': -1.3100014, 'percentChange': -2.9504533, 'volume': 52, 'openInterest': 22873, 'bid': 42.6, 'ask': 45.15, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516392296, 'impliedVolatility': 0.3249579223632812, 'inTheMoney': True}"
140.0,2019-01-18,put,AAPL190118P00140000,3.8,3.75,3.9,0.099999905,2.7027001,65.0,18489.0,0.26178716735839846,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:59:22,"{'contractSymbol': 'AAPL190118P00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 3.8, 'change': 0.099999905, 'percentChange': 2.7027001, 'volume': 65, 'openInterest': 18489, 'bid': 3.75, 'ask': 3.9, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516395562, 'impliedVolatility': 0.26178716735839846, 'inTheMoney': False}"
140.0,2020-01-17,call,AAPL200117C00140000,48.45,46.5,49.25,-1.4500008,-2.905813,8.0,3037.0,0.2880625393676757,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:28:16,"{'contractSymbol': 'AAPL200117C00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 48.45, 'change': -1.4500008, 'percentChange': -2.905813, 'volume': 8, 'openInterest': 3037, 'bid': 46.5, 'ask': 49.25, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516393696, 'impliedVolatility': 0.2880625393676757, 'inTheMoney': True}"
140.0,2020-01-17,put,AAPL200117P00140000,7.49,7.35,7.7,-0.16000032,-2.0915074,95.0,6743.0,0.24488059814453128,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:58:56,"{'contractSymbol': 'AAPL200117P00140000', 'strike': 140.0, 'currency': 'USD', 'lastPrice': 7.49, 'change': -0.16000032, 'percentChange': -2.0915074, 'volume': 95, 'openInterest': 6743, 'bid': 7.35, 'ask': 7.7, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516395536, 'impliedVolatility': 0.24488059814453128, 'inTheMoney': False}"
144.0,2018-01-26,call,AAPL180126C00144000,32.25,32.65,33.4,0.0,0.0,210.0,0.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-13 04:58:15,"{'contractSymbol': 'AAPL180126C00144000', 'strike': 144.0, 'currency': 'USD', 'lastPrice': 32.25, 'change': 0.0, 'percentChange': 0.0, 'volume': 210, 'openInterest': 0, 'bid': 32.65, 'ask': 33.4, 'contractSize': 'REGULAR', 'expiration': 1516924800, 'lastTradeDate': 1515819495, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
144.0,2018-01-26,put,AAPL180126P00144000,0.01,0.0,0.03,0.0,0.0,26.0,85.0,0.6250037500000001,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-17 18:06:14,"{'contractSymbol': 'AAPL180126P00144000', 'strike': 144.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 26, 'openInterest': 85, 'bid': 0.0, 'ask': 0.03, 'contractSize': 'REGULAR', 'expiration': 1516924800, 'lastTradeDate': 1516212374, 'impliedVolatility': 0.6250037500000001, 'inTheMoney': False}"
144.0,2018-02-02,put,AAPL180202P00144000,0.07,0.0,0.15,-0.07,-50.0,1.0,532.0,0.51562984375,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:02:00,"{'contractSymbol': 'AAPL180202P00144000', 'strike': 144.0, 'currency': 'USD', 'lastPrice': 0.07, 'change': -0.07, 'percentChange': -50.0, 'volume': 1, 'openInterest': 532, 'bid': 0.0, 'ask': 0.15, 'contractSize': 'REGULAR', 'expiration': 1517529600, 'lastTradeDate': 1516392120, 'impliedVolatility': 0.51562984375, 'inTheMoney': False}"
